                        ORT     Lon     Lat     Dep  Mag Nus NuP NuS   ADS   MDS GAP   RMS     ERH     ERZ
                        NaN     NaN     NaN     NaN  NaN NaN NaN NaN   NaN   NaN NaN   NaN     NaN     NaN
2011-01-01T13:02:34.960000Z  53.156  35.885   9.850  1.4   5   5   1  61.7  14.5  70  0.22   1.295   1.252
                        NaN     NaN     NaN     NaN  NaN NaN NaN NaN   NaN   NaN NaN   NaN     NaN     NaN
2011-01-01T14:21:09.260000Z  53.160  35.389   4.687  2.3   6   6   2  70.6  18.3 169  0.24   1.379   1.085
2011-01-01T14:32:17.230000Z  53.173  35.388   1.615  1.6   6   6   1  71.1  19.5 169  0.20   1.383   1.362
                        NaN     NaN     NaN     NaN  NaN NaN NaN NaN   NaN   NaN NaN   NaN     NaN     NaN
2011-01-01T16:32:49.080000Z  53.167  35.395   2.679  1.6   6   6   3  70.7  19.0 168  0.25   1.587   1.536
2011-01-01T18:54:20.220000Z  53.155  35.382   3.183  1.3   6   6   1  70.6  17.8 170  0.18   1.157   1.158
2011-01-01T18:54:41.480000Z  53.152  35.389   4.856  1.5   6   6   2  70.3  17.6 169  0.20   1.783   1.869
2011-01-02T02:22:51.410000Z  50.786  34.536  11.498  2.5  12  12   3 167.5  77.4 257  0.30   2.875   2.259
                        NaN     NaN     NaN     NaN  NaN NaN NaN NaN   NaN   NaN NaN   NaN     NaN     NaN
2011-01-02T12:24:09.880000Z  52.833  35.374   6.865  1.7   6   6   2  64.9  11.5 161  0.22   1.740   2.192
                        NaN     NaN     NaN     NaN  NaN NaN NaN NaN   NaN   NaN NaN   NaN     NaN     NaN
2011-01-03T00:48:21.350000Z  53.306  35.916   8.689  2.8  12  12   2 161.0  12.4  27  0.19   1.387   1.381
                        NaN     NaN     NaN     NaN  NaN NaN NaN NaN   NaN   NaN NaN   NaN     NaN     NaN
2011-01-04T09:58:24.960000Z  50.180  35.337   4.343  2.0   5   5   3  76.8  24.0 177  0.18   1.451   1.439
2011-01-04T11:17:07.240000Z  50.176  35.336   5.754  1.5   5   5   3  77.0  23.7 178  0.16   1.416   1.328
                        NaN     NaN     NaN     NaN  NaN NaN NaN NaN   NaN   NaN NaN   NaN     NaN     NaN
2011-01-04T13:37:12.380000Z  52.006  35.762   5.547  1.4   4   4   2  73.5  20.7  72  0.22   1.760   1.923
                        NaN     NaN     NaN     NaN  NaN NaN NaN NaN   NaN   NaN NaN   NaN     NaN     NaN
                        NaN     NaN     NaN     NaN  NaN NaN NaN NaN   NaN   NaN NaN   NaN     NaN     NaN
                        NaN     NaN     NaN     NaN  NaN NaN NaN NaN   NaN   NaN NaN   NaN     NaN     NaN
                        NaN     NaN     NaN     NaN  NaN NaN NaN NaN   NaN   NaN NaN   NaN     NaN     NaN
                        NaN     NaN     NaN     NaN  NaN NaN NaN NaN   NaN   NaN NaN   NaN     NaN     NaN
2011-01-06T19:30:12.480000Z  51.967  34.720   8.985  1.8   7   7   2 124.5  37.6 148  0.62   8.488  13.958
                        NaN     NaN     NaN     NaN  NaN NaN NaN NaN   NaN   NaN NaN   NaN     NaN     NaN
                        NaN     NaN     NaN     NaN  NaN NaN NaN NaN   NaN   NaN NaN   NaN     NaN     NaN
                        NaN     NaN     NaN     NaN  NaN NaN NaN NaN   NaN   NaN NaN   NaN     NaN     NaN
2011-01-08T11:48:30.010000Z  51.083  36.603  10.532  2.5   9   9   1 170.6  81.2  34  0.03   0.537   1.107
2011-01-08T15:20:29.850000Z  52.492  35.297  18.448  1.6   6   6   0  73.3  43.4 163  0.15   1.567   2.608
2011-01-08T15:26:47.100000Z  53.232  34.054  14.673  2.5   9   9   0 177.5 149.2 220  0.67  13.867  15.316
2011-01-08T18:07:09.960000Z  52.627  35.696  11.545  2.8   9   9   2 131.1  13.0  61  0.20   1.182   1.031
                        NaN     NaN     NaN     NaN  NaN NaN NaN NaN   NaN   NaN NaN   NaN     NaN     NaN
                        NaN     NaN     NaN     NaN  NaN NaN NaN NaN   NaN   NaN NaN   NaN     NaN     NaN
2011-01-09T00:36:05.570000Z  52.771  35.716   5.918  1.2   5   5   2  57.9   8.4  77  0.34   1.842   2.070
                        NaN     NaN     NaN     NaN  NaN NaN NaN NaN   NaN   NaN NaN   NaN     NaN     NaN
                        NaN     NaN     NaN     NaN  NaN NaN NaN NaN   NaN   NaN NaN   NaN     NaN     NaN
2011-01-09T12:19:40.570000Z  51.958  35.224  16.158  1.8   7   7   5 106.0  33.0 138  0.40   2.097   2.679
                        NaN     NaN     NaN     NaN  NaN NaN NaN NaN   NaN   NaN NaN   NaN     NaN     NaN
                        NaN     NaN     NaN     NaN  NaN NaN NaN NaN   NaN   NaN NaN   NaN     NaN     NaN
2011-01-10T16:49:16.150000Z  52.268  35.790  16.374  2.3   5   5   3  94.7  31.9  83  0.25   1.900   2.082
                        NaN     NaN     NaN     NaN  NaN NaN NaN NaN   NaN   NaN NaN   NaN     NaN     NaN
                        NaN     NaN     NaN     NaN  NaN NaN NaN NaN   NaN   NaN NaN   NaN     NaN     NaN
2011-01-12T05:37:01.110000Z  52.594  36.461  19.641  2.3   8   8   2 111.5  33.4  67  0.01   0.826   0.610
                        NaN     NaN     NaN     NaN  NaN NaN NaN NaN   NaN   NaN NaN   NaN     NaN     NaN
                        NaN     NaN     NaN     NaN  NaN NaN NaN NaN   NaN   NaN NaN   NaN     NaN     NaN
                        NaN     NaN     NaN     NaN  NaN NaN NaN NaN   NaN   NaN NaN   NaN     NaN     NaN
                        NaN     NaN     NaN     NaN  NaN NaN NaN NaN   NaN   NaN NaN   NaN     NaN     NaN
                        NaN     NaN     NaN     NaN  NaN NaN NaN NaN   NaN   NaN NaN   NaN     NaN     NaN
